id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max,greek_letters,spect_desig,color,linecolor
67449,67663.0,120640.0,5206.0,,,,13.863117,-46.898666,487.8049,-15.69,-14.83,-5.0,5.77,-2.6710000000000003,B2Vp,-0.153,-294.442858,-156.207115,-356.168945,8.32e-06,4.641e-05,-2.023e-05,3.629355535411418,-0.8185361411063449,-7.606726647916666e-08,-7.1897868e-08,,,Cen,1,67449,,1019.5299775626024,,,,,B,#93C2F1,#93C2F1
67450,67664.0,120404.0,5194.0,,,,13.863173999999999,-69.401258,223.2143,3.94,-4.78,10.0,5.73,-1.014,K5/M0III,1.704,-69.372899,-36.804921,-208.94368300000002,3.1e-06,-3.18e-06,-1.139e-05,3.6293704241395166,-1.2112804607733136,1.9101659013888894e-08,-2.3174092999999996e-08,,,Cir,1,67450,,221.615432595972,,,,,K,#F99220,#F99220
67451,67665.0,120933.0,5219.0,,,,13.863188000000001,34.44424,184.1621,-20.49,-31.82,-44.0,4.76,-1.5659999999999998,K5III,1.611,-134.161606,-71.17831899999999,104.162586,1.002e-05,2.602e-05,-4.888e-05,3.629374183789672,0.6011654021575112,-9.933832314583332e-08,-1.5426771300000003e-07,,,CVn,1,67451,,368.468189147868,AW,4.827,4.707,,K,#F99220,#F99220
67455,67669.0,120709.0,5210.0,,3    Cen,,13.863779000000001,-32.994089,105.3741,-35.74,-30.14,10.0,4.32,-0.794,B5,-0.146,-78.066399,-41.432939000000005,-57.381780000000006,-8.73e-06,1.604e-05,-1.848e-05,3.6295288468664175,-0.5758554945748762,-1.7327240943055555e-07,-1.4612284299999998e-07,,3.0,Cen,1,67455,,180.96725547887908,V983,4.364,4.314,,B,#93C2F1,#93C2F1
67482,67696.0,120759.0,5212.0,,,,13.866939000000002,-31.619207,52.687,-32.13,-29.24,9.0,6.11,2.501,F5/F6V,0.478,-39.61261,-21.066003,-27.622329999999998,-7.32e-06,5.4e-06,-1.119e-05,3.630356017006939,-0.5518592733958001,-1.5577063556250002e-07,-1.4175952e-07,,,Cen,1,67482,,8.701617721519979,,,,,F,#d4bf94,#d4bf94
67489,67703.0,120642.0,5207.0,,,,13.868020999999999,-52.811530000000005,79.6813,-39.41,-27.33,27.0,5.26,0.753,B9Vn,-0.084,-42.517070000000004,-22.626012,-63.478425,-1.446e-05,9.55e-06,-2.838e-05,3.6306395011806236,-0.9217350793713076,-1.9106507150694442e-07,-1.32499578e-07,,,Cen,1,67489,,43.53113592296377,,,,,B,#93C2F1,#93C2F1
67500,67714.0,120934.0,5220.0,,,,13.871779,12.165135000000001,103.9501,26.88,-9.71,-16.0,6.1,1.016,A1V,0.042,-89.657393,-47.825726,21.905374,1.958e-05,-4.91e-06,-8.23e-06,3.631623330281776,0.21232166409018,1.303179173333333e-07,-4.7075407999999994e-08,,,Boo,1,67500,,34.16646128138223,,,,,A,#f3e8d3,#f3e8d3
67564,67778.0,121197.0,,,,,13.885677,40.337977,355.8719,-8.62,-10.37,0.0,6.48,-1.276,K5,1.55,-238.87125699999999,-128.53908,230.35415600000002,-1.724e-05,7.61e-06,-1.364e-05,3.6352617963292815,0.7040305110921925,-4.179093926388888e-08,-5.0275178e-08,,,CVn,1,67564,,282.0979953663429,,,,,K,#F99220,#F99220
67568,67782.0,121164.0,5229.0,,,,13.886192000000001,28.648131,65.7462,-121.46,28.52,-12.0,5.91,1.821,A7V,0.20199999999999999,-50.804751,-27.347354,31.520599,-5.03e-06,4.126e-05,2.09e-06,3.6353966225214074,0.5000042168525337,-5.888546964027778e-07,1.38268861e-07,,,CVn,1,67568,,16.277960863937974,,,,,A,#f3e8d3,#f3e8d3
67572,67786.0,120955.0,5221.0,,4    Cen,,13.886817,-31.927612,195.3125,-13.53,-10.74,5.0,4.75,-1.704,B4IV,-0.111,-145.94930300000001,-78.59298100000001,-103.290534,-5.16e-06,1.177e-05,-1.133e-05,3.6355601260412036,-0.5572419566036538,-6.559529097916668e-08,-5.206898900000001e-08,,4.0,Cen,1,67572,,418.4080195674277,,,,,B,#93C2F1,#93C2F1
67573,67787.0,121107.0,5225.0,,7    Boo,,13.886925,17.932868,211.4165,-33.54,5.25,-10.0,5.71,-0.9159999999999999,G5III,0.845,-177.097484,-95.37263,65.095632,-6.27e-06,3.566e-05,1.97e-06,3.635588578193051,0.3129875947112825,-1.6260650845833332e-07,2.5452717999999996e-08,,7.0,Boo,1,67573,,202.48833065305598,,,,,G,#FFD423,#FFD423
67605,67819.0,120987.0,5222.0,,,,13.892437,-35.664248,52.2739,-82.39,-22.28,-8.0,5.53,1.939,F3V,0.444,-37.363203000000006,-20.190837,-30.477438,-1.18e-06,2.309e-05,1.8e-07,3.637031417917575,-0.62245855714427,-3.994379914097223e-07,-1.08016488e-07,,,Cen,1,67605,,14.601584968117864,,,,,F,#d4bf94,#d4bf94
67622,67836.0,120908.0,5217.0,,,,13.895306,-53.373323,276.2431,-15.97,-17.43,7.0,5.87,-1.3359999999999999,B5III,0.009000000000000001,-144.931152,-78.460646,-221.696128,2.54e-06,2.569e-05,-1.967e-05,3.637782563533484,-0.93154021540146,-7.742474478472222e-08,-8.4503024e-08,,,Cen,1,67622,,298.1261008172248,,,,,B,#93C2F1,#93C2F1
67634,67848.0,121409.0,5238.0,,86    UMa,,13.897507000000001,53.728677000000005,146.8429,-28.6,-6.22,-16.0,5.7,-0.134,A0V,-0.032,-76.373082,-41.402602,118.388227,-4.33e-06,2.081e-05,-1.581e-05,3.6383588477537647,0.9377423141401624,-1.386567126388889e-07,-3.015541e-08,,86.0,UMa,1,67634,,98.53715068586186,,,,,A,#f3e8d3,#f3e8d3
67637,67851.0,121056.0,5224.0,,,,13.897806,-35.314361,65.9631,-295.3,-69.78,5.0,6.17,2.073,K0III,1.0090000000000001,-47.317543,-25.65597,-38.130798999999996,-3.734e-05,8.717e-05,-2.116e-05,3.638436996020512,-0.6163518791511275,-1.4316547986805555e-06,-3.3830298600000004e-07,,,Cen,1,67637,,12.906247820605376,,,,,K,#F99220,#F99220
67647,67861.0,120991.0,5223.0,,,,13.899234,-47.128164,,-7.89,-4.3,-21.0,5.83,-14.17,B2IIIe,-0.053,-59797.777266,-32452.005676999997,-73287.741976,-0.00046883,0.00409736,-0.00140248,3.638810940296755,-0.822541631411145,-3.8251799395833335e-08,-2.0846988e-08,,,Cen,1,67647,,40550853.54483844,V767,6.03,5.77,,B,#93C2F1,#93C2F1
67676,67890.0,121156.0,5228.0,,,,13.904626,-28.56959,64.8508,-168.9,-66.42,-17.0,6.05,1.99,K2III,1.129,-50.019433,-27.236757,-31.013253000000002,-3.21e-06,5.871e-05,-1.002e-05,3.6402225360598175,-0.4986334116159025,-8.188503064583333e-07,-3.220132460000001e-07,,,Hya,1,67676,,13.931568029453027,,,,,K,#F99220,#F99220
67711,67927.0,121370.0,5235.0,Gl 534,8Eta Boo,Mufrid,13.911411,18.397717,11.396,-60.95,-358.1,1.0,2.68,2.396,G0IV,0.58,-9.487671,-5.188142,3.5967089999999997,-7.95e-06,-5.1e-07,-1.845e-05,3.64199895242804,0.3211007359693375,-2.9549393829861114e-07,-1.7361177900000001e-06,Eta,8.0,Boo,1,67711,,9.585173976856456,,,,η,G,#FFD423,#FFD423
67713,67929.0,121299.0,5232.0,,90    Vir,,13.911707,-1.503125,75.5858,-85.06,-21.93,-7.0,5.16,0.768,K2III,1.093,-66.292365,-36.257342,-1.982725,-8.49e-06,3.088e-05,-7.85e-06,3.6420764886529793,-0.02623447529685,-4.1238251668055546e-07,-1.0631964e-07,,90.0,Vir,1,67713,,42.933866347043036,,,,,K,#F99220,#F99220
67726,67942.0,120913.0,5218.0,,,,13.913646,-67.6521,289.0173,-16.82,-14.59,-8.0,5.74,-1.565,K2III,1.49,-96.387855,-52.78093199999999,-267.30977,7.99e-06,3.124e-05,-2.1e-07,3.6425841114754656,-1.1807518869252562,-8.154566106944447e-08,-7.0734315e-08,,,Cir,1,67726,,368.12897364253126,,,,,K,#F99220,#F99220
67737,67953.0,121325.0,5233.0,,,,13.916167000000002,-8.058852,33.0797,-174.33,-36.18,-19.0,6.19,3.592,F8V+...,0.53,-28.717365,-15.750001000000001,-4.637425,4.14e-06,3.415e-05,-3.02e-06,3.643244125712718,-0.14065350079890376,-8.451756893125002e-07,-1.7540558899999997e-07,,,Vir,1,67737,,3.185664236573112,,,,,F,#d4bf94,#d4bf94
67757,67973.0,121190.0,5230.0,,,,13.920042,-52.160821999999996,108.2251,-29.45,-21.61,23.0,5.66,0.488,B8V,-0.07200000000000001,-58.17811999999999,-31.984471999999997,-85.46939,-1.224e-05,1.09e-05,-2.553e-05,3.644258557695747,-0.9103780807220649,-1.4277762892361114e-07,-1.04768236e-07,,,Cen,1,67757,,55.56483128371261,,,,,B,#93C2F1,#93C2F1
67786,68002.0,121263.0,5231.0,,Zet Cen,,13.925667,-47.288375,117.096,-57.14,-44.75,7.0,2.55,-2.793,B2.5IV,-0.17600000000000002,-69.545858,-38.36753,-86.03949200000001,-3.58e-06,3.507e-05,-2.249e-05,3.6457311140528006,-0.8253378423485674,-2.770225370694445e-07,-2.16954122e-07,Zet,,Cen,1,67786,,1140.7750129221206,,,,ζ,B,#93C2F1,#93C2F1
67794,68009.0,120213.0,5188.0,,,,13.927493,-82.66619,245.7002,-25.06,-23.27,-35.0,5.95,-1.002,K2/K3III:p,1.411,-27.454520000000002,-15.163198000000001,-243.689887,1.363e-05,4.163e-05,3.196e-05,3.6462091049248015,-1.4427971971412512,-1.2149430834722225e-07,-1.1281614300000001e-07,,,Cha,1,67794,,219.17953438441293,,,,,K,#F99220,#F99220
67814,68030.0,121560.0,5243.0,,,,13.930554999999998,14.056503,24.8633,-291.04,9.2,-13.0,6.16,4.1819999999999995,F6V,0.518,-21.103192,-11.677622999999999,6.038736,-5.46e-06,3.707e-05,-2.15e-06,3.6470108207348106,0.2453322582750075,-1.411001735888889e-06,4.4602858e-08,,,Boo,1,67814,,1.8501204347718576,,,,,F,#d4bf94,#d4bf94
67848,68065.0,121682.0,5245.0,,,,13.936242000000002,32.032598,67.3401,-118.69,48.32,-22.0,6.31,2.169,F4IV-V,0.401,-49.908494,-27.714376,35.717197999999996,5.18e-06,4.72e-05,1.44e-06,3.6484996600281225,0.5590743107922375,-5.754253574513889e-07,2.3426196999999998e-07,,,CVn,1,67848,,11.81408251920887,,,,,F,#d4bf94,#d4bf94
67862,68079.0,121416.0,5239.0,,,,13.938837,-46.592948,97.561,-138.6,-90.31,-1.0,5.82,0.8740000000000001,K0IV,1.14,-58.589156,-32.586735,-70.877094,-4.13e-06,7.271e-05,-2.861e-05,3.649178936422089,-0.8132003550582975,-6.7195176125e-07,-4.37835234e-07,,,Cen,1,67862,,38.94036338797171,,,,,K,#F99220,#F99220
67863,68080.0,121336.0,5234.0,,,,13.938882000000001,-54.132419999999996,139.8601,-26.6,-19.16,13.0,6.14,0.41200000000000003,A1V,0.071,-71.613869,-39.832253,-113.33898500000001,-6.37e-06,1.709e-05,-1.839e-05,3.649190881596159,-0.9447889557901338,-1.2896043902777775e-07,-9.2890301e-08,,,Cen,1,67863,,59.593651925593726,,,,,A,#f3e8d3,#f3e8d3
67875,68092.0,121607.0,5244.0,,92    Vir,,13.941076999999998,1.050581,90.2527,-28.09,13.65,-23.0,5.9,1.123,A8V,0.217,-78.83449,-43.90783,1.654786,1.466e-05,2.223e-05,5.54e-06,3.6497654033885754,0.018336105049336245,-1.3618416286805557e-07,6.617706699999999e-08,,92.0,Vir,1,67875,,30.959932133091726,,,,,A,#f3e8d3,#f3e8d3
67883,68101.0,121384.0,5236.0,Gl 534.1A,,,13.942489000000002,-54.704665000000006,38.6997,-41.31,-225.92,4.6,6.0,3.0610000000000004,G8V,0.78,-19.530792,-10.887344,-31.586134,2.407e-05,2.229e-05,-2.833e-05,3.6501351655803496,-0.9547765147968362,-2.002765314375e-07,-1.095291067e-06,,,Cen,1,67883,Gl 534.1,5.195172830110673,,,,,G,#FFD423,#FFD423
67885,68103.0,121710.0,5247.0,,9    Boo,,13.942827,27.492082,178.2531,28.19,-47.76,-40.0,5.02,-1.235,K3IIIvar,1.4409999999999998,-138.10693500000002,-77.00331899999999,82.286106,2.692e-05,-1.288e-05,-5.549e-05,3.6502236988535453,0.4798273539636363,1.366689765486111e-07,-2.31547013e-07,,9.0,Boo,1,67885,,271.6439268839081,,,,,K,#F99220,#F99220
67959,68177.0,121699.0,5246.0,,,,13.957702,-23.02263,175.7469,-35.04,9.14,1.0,6.14,-0.084,K2/K3III,1.426,-140.965498,-79.31825500000001,-68.73367900000001,-1.811e-05,2.406e-05,6.77e-06,3.6541178315612552,-0.40182069327026254,-1.6987871366666668e-07,4.4311970000000004e-08,,,Hya,1,67959,,94.10224835267508,,,,,K,#F99220,#F99220
67966,68184.0,122064.0,5256.0,,,,13.958910999999999,61.492861,10.0644,-32.32,216.48,-25.0,6.49,6.476,K3V,1.04,-4.185388,-2.356764,8.843971,1.795e-05,1.192e-05,-1.743e-05,3.654434239946912,1.0732528973407311,-1.5669178155555555e-07,1.049524655e-06,,,UMa,1,67966,,0.22366601494661756,,,,,K,#F99220,#F99220
67973,68191.0,121474.0,5241.0,,,,13.960809,-63.686696,64.2674,-40.45,-32.83,22.0,4.71,0.67,K4III,1.075,-24.81664,-13.990314999999999,-57.608415,-6.89e-06,1.058e-05,-2.47e-05,3.65493130406258,-1.1115425296878962,-1.9610713378472227e-07,-1.5916433100000002e-07,,,Cen,1,67973,,46.98941086052154,,,,,K,#F99220,#F99220
68006,68224.0,121758.0,,,,,13.966354,-25.998079,196.4637,27.54,4.45,0.0,6.42,-0.046,K1III,1.274,-153.697385,-86.941203,-86.11809699999999,1.13e-05,-2.374e-05,3.81e-06,3.6563828622797674,-0.45375207822568,1.3351768762499998e-07,2.1574207999999995e-08,,,Hya,1,68006,,90.86570489581464,,,,,K,#F99220,#F99220
68027,68245.0,121743.0,5248.0,,Phi Cen,,13.971186,-42.100753000000005,161.0306,-23.68,-19.82,6.0,3.83,-2.205,B2IV,-0.22399999999999998,-103.91994,-58.95745600000001,-107.960807,-4.06e-06,1.895e-05,-1.559e-05,3.657648026466054,-0.7347967637881212,-1.1480387955555555e-07,-9.609007099999999e-08,Phi,,Cen,1,68027,,663.7430704019089,,,,φ,B,#93C2F1,#93C2F1
68051,68269.0,121847.0,5250.0,,47    Hya,,13.975319,-24.972248999999998,102.0408,-49.92,-29.29,5.0,5.2,0.156,B8V,-0.086,-80.405648,-45.732048999999996,-43.079526,-1.092e-05,2.22e-05,-1.529e-05,3.6587299933338433,-0.4358479605168613,-2.420189893333333e-07,-1.4200192699999998e-07,,47.0,Hya,1,68051,,75.43970821979903,,,,,B,#93C2F1,#93C2F1
68052,68270.0,121557.0,5242.0,,,,13.975351999999999,-65.80066500000001,156.9859,-30.53,-37.88,-29.0,6.2,0.221,K0III,1.043,-55.935577,-31.814796,-143.190508,2.194e-05,3.921e-05,1.524e-05,3.6587384738808537,-1.1484382499149424,-1.480136166736111e-07,-1.8364742199999997e-07,,,Cir,1,68052,,71.05587633694735,,,,,K,#F99220,#F99220
68058,68276.0,121996.0,5255.0,,10    Boo,,13.977479,21.696219,144.7178,-9.52,-42.08,6.0,5.76,-0.043,A0Vs,-0.002,-116.845013,-66.54503100000001,53.500083,-1.774e-05,-2.42e-06,-2.516e-05,3.659295353150205,0.37867045191603504,-4.6154262388888875e-08,-2.04009596e-07,,10.0,Boo,1,68058,,90.61498022319977,,,,,A,#f3e8d3,#f3e8d3
68061,68279.0,121980.0,5254.0,,,,13.977751999999999,14.649275,170.9402,-62.85,-58.63,-41.0,6.01,-0.154,K5III,1.43,-143.70502199999999,-81.855845,43.230940999999994,-1.2e-06,5.925e-05,-5.761e-05,3.6593670018277655,0.25567807884522503,-3.047053982291667e-07,-2.8424626e-07,,,Boo,1,68061,,100.36909309200966,,,,,K,#F99220,#F99220
68064,68282.0,121790.0,5249.0,,Ups1Cen,,13.977986999999999,-44.803584,131.0616,-27.97,-21.69,5.0,3.87,-1.7169999999999999,B2IV-V,-0.20800000000000002,-80.79983399999999,-46.030955,-92.356336,-3.51e-06,1.845e-05,-1.338e-05,3.6594285674791194,-0.7819700581157613,-1.3560238645138886e-07,-1.0515608699999999e-07,Ups-1,,Cen,1,68064,,423.4479161692077,,,,υ1,B,#93C2F1,#93C2F1
68115,68333.0,121853.0,5251.0,,,,13.988187,-50.369647,106.1571,28.47,-16.71,-5.0,5.92,0.79,G8/K0III,0.9570000000000001,-58.743304,-33.673718,-81.759558,1.586e-05,-7.8e-06,-1.55e-06,3.66209879473148,-0.8791161758582025,1.3802645485416666e-07,-8.1012366e-08,,,Cen,1,68115,,42.0726628384444,,,,,G,#FFD423,#FFD423
68162,68380.0,122106.0,5258.0,,,,13.997022,-3.549788,77.5194,-29.68,-56.3,-8.0,6.36,1.913,F8V,0.486,-67.035043,-38.633047999999995,-4.799675,2.64e-06,1.44e-05,-2.061e-05,3.664411806938872,-0.0619554873133925,-1.4389270038888892e-07,-2.72950102e-07,,,Vir,1,68162,,14.955467727443951,,,,,F,#d4bf94,#d4bf94
68172,68390.0,122066.0,5257.0,,48    Hya,,14.000036999999999,-25.010403,55.991,-194.14,-91.78,-17.0,5.77,2.029,F6V,0.48,-43.942463000000004,-25.370708999999998,-23.671968,-3.58e-06,5.878e-05,-1.523e-05,3.6652010853488046,-0.4365138764174651,-9.412172794305555e-07,-4.44961996e-07,,48.0,Hya,1,68172,,13.440022630821627,,,,,F,#d4bf94,#d4bf94
68195,68413.0,121901.0,5252.0,,,,14.004842000000002,-61.481028,59.312,-64.45,-35.22,6.0,6.49,2.6239999999999997,F1III-IV,0.33299999999999996,-24.506634,-14.190266000000001,-52.115074,-4.12e-06,1.903e-05,-1.023e-05,3.6664591169538494,-1.0730463690745573,-3.124624171180556e-07,-1.70751378e-07,,,Cen,1,68195,,7.769623959921383,,,,,F,#d4bf94,#d4bf94
68213,68431.0,121439.0,5240.0,,,,14.009124,-78.58998100000001,239.8082,-14.19,-9.03,6.0,6.09,-0.809,B9III,0.006999999999999999,-41.028365,-23.818451,-235.068827,-4.3e-07,1.882e-05,-8.09e-06,3.667580025043214,-1.3716539300634063,-6.879506127083333e-08,-4.377867500000001e-08,,,Aps,1,68213,,183.4847607755539,,,,,B,#93C2F1,#93C2F1
68238,68455.0,121932.0,5253.0,,,,14.014596,-66.26890999999999,76.1035,-116.1,-24.2,-17.0,5.96,1.5530000000000002,F0V,0.35200000000000004,-26.465490000000003,-15.41474,-69.66838,-8.45e-06,4.465e-05,1.232e-05,3.669012731899023,-1.1566106745929623,-5.62868683125e-07,-1.1732490999999999e-07,,,Cir,1,68238,,20.835311605717475,,,,,F,#d4bf94,#d4bf94
68260,68478.0,122405.0,5263.0,,11    Boo,,14.01958,27.386594,90.9918,-79.26,18.99,-24.0,6.23,1.435,A7III,0.193,-69.761274,-40.754858,41.855404,4.51e-06,4.313e-05,-3.85e-06,3.6703173486959217,0.4779862315785238,-3.8426332320833343e-07,9.2066117e-08,,11.0,Boo,1,68260,,23.227367963571066,,,,,A,#f3e8d3,#f3e8d3
68275,68493.0,122210.0,5259.0,,,,14.021962,-40.221942999999996,203.666,-28.71,0.59,-45.0,6.12,-0.425,K1III,1.265,-134.225157,-78.527304,-131.517092,1.569e-05,4.202e-05,3.016e-05,3.6709411140874333,-0.7020053399714999,-1.3919000768749995e-07,2.8604e-09,,,Cen,1,68275,,128.82495516931334,,,,,K,#F99220,#F99220
68280,68498.0,122365.0,5262.0,,,,14.022341,8.894906,82.85,32.96,-1.19,-17.0,5.98,1.389,A2V,0.08900000000000001,-70.646588,-41.340646,12.810455000000001,2.145e-05,-2.79e-06,-3.16e-06,3.671040384202655,0.1552454015187825,1.5979458911111116e-07,-5.769281999999999e-09,,,Boo,1,68280,,24.232599240925488,,,,,A,#f3e8d3,#f3e8d3
68298,68516.0,122443.0,,,,,14.026892000000002,17.668391,387.5969,-45.85,-83.14,0.0,6.36,-1.5819999999999999,G5,1.215,-318.527008,-186.903918,117.638547,-8.449e-05,5.031e-05,-0.00014885,3.6722317699881155,0.3083715971016775,-2.2228707253472227e-07,-4.03074094e-07,,,Boo,1,68298,,373.93834364315165,,,,,G,#FFD423,#FFD423
68302,68520.0,122408.0,5264.0,,93Tau Vir,,14.027443,1.544532,68.9655,17.41,-21.2,-2.0,4.23,0.037000000000000005,A3V,0.121,-59.45497099999999,-34.898261,1.858889,4.55e-06,-4.08e-06,-7.14e-06,3.672375875553041,0.026957165670625,8.440606178472222e-08,-1.027805e-07,Tau,93.0,Vir,1,68302,,84.17827076608127,,,,τ,A,#f3e8d3,#f3e8d3
68305,68523.0,122223.0,5260.0,,Ups2Cen,,14.028748,-45.603421000000004,389.1051,3.89,-20.94,-1.0,4.34,-3.61,F6II,0.598,-234.7235,-137.883491,-278.02121,2.867e-05,8.33e-06,-2.69e-05,3.6727177350184568,-0.79592984129986,1.8859252173611117e-08,-1.0151998400000001e-07,Ups-2,,Cen,1,68305,,2421.029046736177,,,,υ2,F,#d4bf94,#d4bf94
68319,68537.0,122909.0,5282.0,,,,14.030745999999999,68.678675,230.4147,-33.68,-4.45,-22.0,6.34,-0.473,K5,1.412,-72.214674,-42.471585,214.644004,-1.601e-05,3.423e-05,-2.277e-05,3.673240675254083,1.1986689972256799,-1.6328524761111113e-07,-2.1574207999999995e-08,,,Dra,1,68319,,134.64802883878474,,,,,K,#F99220,#F99220
68349,68567.0,122675.0,5271.0,,,,14.036717000000001,45.753457,170.068,28.71,-78.23,-49.0,6.28,0.127,K2III,1.3530000000000002,-102.191084,-60.317225,121.826885,2.36e-06,-2.609e-05,-8.09e-05,3.6748039529125673,0.7985484733897575,1.3919000768749995e-07,-3.7926974200000005e-07,,,CVn,1,68349,,77.481853277562,,,,,K,#F99220,#F99220
68363,68581.0,122430.0,5265.0,,,,14.039662,-27.429772999999997,134.7709,-32.38,-4.12,0.0,5.47,-0.17800000000000002,K2/K3III,1.331,-102.96687,-60.882121,-62.08370600000001,-9.7e-06,1.884e-05,-2.39e-06,3.67557495940164,-0.4787398497753262,-1.569826697638889e-07,-1.9974323e-08,,,Hya,1,68363,,102.61243651933424,,,,,K,#F99220,#F99220
68375,68594.0,122563.0,5270.0,,,,14.042179999999998,9.686096000000001,236.9668,-188.93,-70.1,-23.0,6.18,-0.693,F8IV,0.853,-200.99154099999998,-119.020908,39.869669,-0.00010229,0.00019166,-8.334e-05,3.6762340903632413,0.16905426027408751,-9.159584866736113e-07,-3.3985439e-07,,,Boo,1,68375,,164.8921573150831,,,,,F,#d4bf94,#d4bf94
68418,68637.0,122866.0,5280.0,,,,14.049935000000001,50.971809,100.4016,-18.17,-6.65,-10.0,6.16,1.151,A2V,0.026000000000000002,-54.334906000000004,-32.32458,77.995531,-1.15e-06,9.61e-06,-9.98e-06,3.67826428920685,0.8896258958990463,-8.809064575694446e-08,-3.2240109e-08,,,UMa,1,68418,,30.171715226017728,,,,,A,#f3e8d3,#f3e8d3
68422,68641.0,122510.0,5268.0,,,,14.050478,-31.684034999999998,38.1679,24.53,66.02,5.0,6.18,3.272,F6V,0.48,-27.910837,-16.609938,-20.047124,-6.93e-06,-9.41e-06,7.71e-06,3.678406522591964,-0.5529907383525788,1.1892479584027777e-07,3.20073991e-07,,,Cen,1,68422,,4.277598314820376,,,,,F,#d4bf94,#d4bf94
68424,68643.0,122577.0,,,,,14.051132,-17.367012,111.8568,-185.83,-9.47,0.0,6.32,1.077,K2/K3III,1.38,-91.731936,-54.611518999999994,-33.388287,-5.023e-05,8.737e-05,-4.9e-06,3.678577624868952,-0.30311154872873125,-9.009292625763893e-07,-4.5911855e-08,,,Vir,1,68424,,32.299812405956246,,,,,K,#F99220,#F99220
68450,68670.0,122438.0,5266.0,,,,14.057371,-56.213434,167.2241,-66.41,-21.61,17.0,5.93,-0.18600000000000003,K2III,1.207,-79.827444,-47.700909,-138.982564,-2.342e-05,4.872e-05,-2.419e-05,3.6802111668083035,-0.9811095017220649,-3.219647652569445e-07,-1.04768236e-07,,,Cen,1,68450,,103.37130523505834,,,,,K,#F99220,#F99220
68454,68673.0,122532.0,5269.0,,,,14.057632,-41.423345,219.7802,-33.79,-16.51,4.0,6.08,-0.63,B8 Si,-0.11199999999999999,-141.46188600000002,-84.544024,-145.410436,-1.111e-05,3.53e-05,-1.59e-05,3.6802793985877513,-0.7229737503739575,-1.6381854265972225e-07,-8.0042738e-08,,,Cen,1,68454,,155.59656316050734,V828,6.093,6.053,,B,#93C2F1,#93C2F1
68463,68682.0,122742.0,5273.0,Gl 538,,,14.058985999999999,10.786779,16.9837,85.26,-304.04,-11.6,6.27,5.12,G8V,0.733,-14.317801999999999,-8.563868,3.178559,9.58e-06,-2.45e-06,-2.681e-05,3.68063399283126,0.1882648082592525,4.133521440416667e-07,-1.474027514e-06,,,Boo,1,68463,,0.7798301105232583,,,,,G,#FFD423,#FFD423
68468,68687.0,122744.0,5274.0,,,,14.060213000000001,7.54617,142.0455,-38.49,-17.43,-20.0,6.25,0.488,G9III,0.927,-120.824482,-72.32110300000001,18.654113,2.43e-06,3.235e-05,-1.458e-05,3.6809551182081255,0.13170551859854,-1.8660478564583336e-07,-8.4503024e-08,,,Boo,1,68468,,55.56483128371261,,,,,G,#FFD423,#FFD423
68483,68702.0,122451.0,5267.0,,Bet Cen,Hadar,14.063729,-60.373039,120.1923,-33.96,-25.06,6.0,0.61,-4.789,B1III,-0.231,-50.954051,-30.56287,-104.478695,-1.89e-06,2.194e-05,-1.255e-05,3.681875660376148,-1.0537083140751948,-1.646427259166667e-07,-1.2149430800000002e-07,Bet,,Cen,1,68483,,7171.334826577209,Bet,0.634,0.594,β,B,#93C2F1,#93C2F1
68486,68705.0,122703.0,5272.0,,,,14.064747,-22.421602,85.4701,-12.13,5.87,-19.0,6.3,1.641,F3IV,0.452,-67.744029,-40.658398,-32.599849,1.202e-05,1.308e-05,9.66e-06,3.68214221643088,-0.39133077998757376,-5.8807899451388884e-08,2.8458563e-08,,,Vir,1,68486,,19.213213114037238,,,,,F,#d4bf94,#d4bf94
68488,68707.0,122797.0,5275.0,,,,14.065488,4.9009730000000005,59.7015,-9.97,-2.75,-23.0,6.24,2.36,F4V,0.406,-50.996349,-30.620282,5.100512,1.855e-05,1.45e-05,-2.8e-06,3.6823361230606655,0.08553811834171,-4.83359239513889e-08,-1.3332375999999999e-08,,,Vir,1,68488,,9.908319448927676,,,,,F,#d4bf94,#d4bf94
68520,68739.0,122815.0,5276.0,,,,14.070711,-5.381416000000001,100.9082,-16.35,-12.66,-9.0,6.39,1.37,K0,1.321,-86.059074,-51.833605,-9.463708,4.22e-06,1.188e-05,-5.3e-06,3.683703531413428,-0.09392343105234624,-7.926703677083334e-08,-6.137741099999999e-08,,,Vir,1,68520,,24.66039337234339,,,,,K,#F99220,#F99220
68537,68756.0,123299.0,5291.0,,11Alp Dra,Thuban,14.073165,64.37585,92.9368,-56.52,17.19,-13.0,3.67,-1.171,A0III SB,-0.049,-34.416017,-20.758848999999998,83.796391,-2.25e-06,2.838e-05,-8.64e-06,3.684345906353943,1.1235705482203713,-2.7401669224999995e-07,8.333947099999999e-08,Alp,11.0,Dra,1,68537,,256.09435171567696,,,,α,A,#f3e8d3,#f3e8d3
